AR,Skewness
1.78972,0.0780251
1.9657,0.126722
2.19933,0.299507
2.41812,0.283797
2.39574,0.269614
2.08738,0.186497
2.54704,0.325666
2.18102,0.192
2.05688,0.233935
2.20426,0.194212
2.43882,0.391126
2.20806,0.212057
2.32803,0.283951
1.95441,0.194007
2.14538,0.235985
1.9419,0.114135
2.49308,0.275384
2.38682,0.284865
1.98852,0.262206
1.82819,0.0995538
2.3904,0.382664
2.06077,0.284633
1.86758,0.131995
1.90771,0.103501
2.23847,0.273371
2.03339,0.174994
2.23154,0.25
2.06845,0.222104
2.07438,0.197393
1.95578,0.105639
2.43283,0.30086
2.35178,0.273118
1.84401,0.145564
1.85139,0.134155
1.89711,0.155359
1.78483,0.048367
2.29142,0.287943
2.06333,0.200083
1.84806,0.0745864
2.1465,0.284648
2.01196,0.242844
2.25818,0.217368
2.79536,0.389364
2.02236,0.186719
1.88336,0.0704956
1.87509,0.182941
2.22951,0.256503
2.02528,0.188552
2.13672,0.220202
2.19335,0.25
1.7933,0.0851073
2.79393,0.404062
1.90045,0.124149
2.32954,0.270144
2.34793,0.236865
1.95076,0.104294
1.92266,0.194264
2.06343,0.253324
2.04412,0.238762
2.32049,0.244763
1.99604,0.139475
1.80618,0.0752238
2.07359,0.192309
2.08879,0.176515
1.93533,0.132007
1.93313,0.179501
1.77213,0.027176
1.93198,0.130522
2.18638,0.18443
1.87602,0.0796401
2.15623,0.178095
1.84108,0.0967428
2.18717,0.205437
2.05166,0.222396
2.31174,0.297657
1.95917,0.16231
2.05177,0.263705
2.26234,0.20986
2.0922,0.281426
1.85075,0.136789
1.87721,0.0815911
1.94891,0.162819
2.24992,0.303112
2.12782,0.316003
2.10847,0.296273
1.96835,0.104075
2.2657,0.229454
1.88971,0.15194
1.94242,0.129343
1.98779,0.175619
2.09679,0.281248
2.1948,0.340105
2.24349,0.235014
2.39257,0.285963
2.05112,0.19188
2.23627,0.303715
2.2349,0.258427
2.29691,0.306322
1.90012,0.138182
1.78173,0.0368524
2.06249,0.208701
2.47777,0.286394
2.10737,0.286406
2.2796,0.266053
1.85107,0.0747066
2.77132,0.531099
2.22791,0.209132
2.12044,0.267811
2.05733,0.167269
1.92853,0.0937906
1.79276,0.0925335
2.07493,0.213149
1.80773,0.100367
2.00626,0.140483
2.32927,0.386039
2.06003,0.291339
2.18029,0.194955
2.16361,0.186444
2.31791,0.359592
2.10365,0.199116
1.90142,0.0774629
2.31954,0.228486
1.87351,0.0775619
2.19385,0.207855
1.77287,0.0511561
1.78307,0.0380273
1.75326,0.0180508
2.04184,0.229084
2.06168,0.199309
2.17684,0.246386
1.94977,0.159586
1.97428,0.210041
1.84797,0.133862
2.35323,0.277011
2.06911,0.14729
1.87602,0.111902
1.99839,0.182537
2.2262,0.352682
1.90696,0.197684
2.18548,0.22588
2.27786,0.212407
2.08893,0.278018
1.97089,0.115298
2.01531,0.17318
1.95494,0.186897
1.9568,0.248206
2.03974,0.201486
2.13914,0.284916
1.77825,0.038148
1.83681,0.0893369
2.17827,0.260706
1.96589,0.15639
2.29996,0.230032
2.06968,0.273185
1.91377,0.122576
1.96131,0.159428
2.05809,0.166545
2.2007,0.230322
2.21267,0.385024
1.89695,0.127374
2.03332,0.171986
2.00892,0.215948
1.80374,0.0420272
1.87913,0.0979827
2.18418,0.31749
1.84433,0.13992
1.80116,0.102191
2.01195,0.18766
2.0527,0.203402
2.31806,0.25
2.23016,0.260736
2.08153,0.192814
2.00503,0.200439
2.40812,0.331521
2.02993,0.215724
1.78174,0.0719163
2.54044,0.322624
2.40287,0.289478
2.29365,0.215816
1.89951,0.196948
2.27498,0.273299
2.01657,0.134401
2.19355,0.197928
2.47997,0.331856
1.82418,0.096551
2.0912,0.199018
2.43156,0.298618
1.7573,0.033207
2.19671,0.234231
1.969,0.213125
2.19014,0.186673
2.05637,0.314223
1.94953,0.181313
2.08328,0.264955
1.94367,0.160864
2.37873,0.273212
1.86373,0.0879275
2.16964,0.300906
2.1768,0.267697
1.86478,0.158749
1.99512,0.151501
2.25015,0.208394
2.00434,0.185689
2.29595,0.216623
2.16119,0.191946
2.00951,0.192674
2.06312,0.20629
2.06244,0.211719
1.85681,0.114437
1.86466,0.124676
2.10116,0.222684
2.1012,0.190183
1.95854,0.191388
2.24001,0.331775
2.30569,0.27857
1.98438,0.122897
1.96137,0.145607
2.0321,0.245907
2.32999,0.226667
2.20743,0.238284
2.25218,0.339787
2.20557,0.326148
2.56518,0.318496
2.15209,0.21609
1.75467,0.02994
2.18429,0.23982
2.3016,0.271965
2.35654,0.267871
1.93579,0.110179
2.09914,0.228233
2.16484,0.325412
1.91908,0.206115
2.45756,0.300174
2.26994,0.319484
2.1747,0.263949
1.85639,0.161514
2.13267,0.299233
2.09717,0.244436
2.15,0.238138
2.04903,0.182436
2.26773,0.319244
2.48352,0.33525
2.33662,0.228746
1.83303,0.0771119
2.24973,0.241676
2.34094,0.414597
2.04533,0.138048
2.04465,0.179268
2.25276,0.321718
2.20343,0.218154
2.11636,0.180229
2.22096,0.215278
2.17917,0.349754
2.5986,0.34026
2.43612,0.294615
2.09638,0.242024
1.92158,0.0896755
2.77299,0.461962
2.10765,0.18398
2.14663,0.212072
2.17754,0.267676
2.23283,0.387822
2.20516,0.20789
1.90131,0.145982
1.94787,0.100962
2.42156,0.285602
1.91477,0.139311
2.30748,0.270464
1.92322,0.218348
1.93341,0.095617
2.45939,0.287762
1.86053,0.132877
2.16068,0.218749
2.14822,0.312866
2.03404,0.152217
1.92238,0.125478
2.09129,0.177569
1.99114,0.202014
1.75574,0.0368417
1.90285,0.20125
2.30698,0.229857
2.27561,0.282362
1.92301,0.107331
2.20647,0.207373
1.92189,0.158365
2.22441,0.198023
2.3565,0.237712
1.93167,0.214098
2.37456,0.25509
2.2228,0.245879
1.86719,0.0851516
1.79607,0.0888167
1.97506,0.169872
1.87023,0.162785
2.47672,0.338261
2.02102,0.159073
2.01719,0.159331
1.85227,0.104515
2.09954,0.311323
1.90652,0.18686
2.26211,0.330321
2.03412,0.196817
2.13344,0.181395
2.06135,0.24961
2.03579,0.292766
1.97899,0.140569
2.18728,0.226495
2.23548,0.247454
2.18688,0.241317
2.53822,0.284027
2.12795,0.333902
1.87616,0.162916
2.20136,0.207743
1.79974,0.0698559
1.96399,0.192553
1.86165,0.0876046
2.03504,0.154171
1.87557,0.128093
1.94379,0.209472
2.09543,0.223305
2.18774,0.297331
2.32427,0.252271
2.41673,0.294873
1.8861,0.121585
1.93799,0.126218
1.79621,0.041484
2.25686,0.328323
2.34624,0.25
2.41706,0.329708
2.22966,0.263279
1.99803,0.264183
1.85512,0.0576323
2.61209,0.352367
1.98765,0.155239
1.91782,0.212252
1.96185,0.194492
2.19669,0.211396
2.06661,0.238184
2.0687,0.224911
2.21101,0.246002
2.2127,0.247514
1.85329,0.151433
2.03427,0.152281
2.03443,0.16131
1.80922,0.0383428
2.27855,0.252129
2.28282,0.270552
2.28816,0.246056
2.3248,0.252948
2.16443,0.20493
1.96291,0.149091
1.87092,0.143629
2.35236,0.244715
1.91389,0.103282
2.26917,0.253905
1.82794,0.112702
2.10395,0.162657
2.3427,0.296361
2.13337,0.261303
2.10984,0.222199
2.0172,0.144839
1.92285,0.197472
2.19737,0.247315
2.06612,0.180497
2.0767,0.183857
2.08625,0.246024
1.8788,0.0660093
2.02362,0.208396
1.93855,0.122764
1.97839,0.185987
1.77262,0.0258138
2.05286,0.151275
1.98706,0.20156
2.13619,0.278257
2.00024,0.202417
2.84307,0.424127
2.12328,0.323082
2.06687,0.233556
1.92937,0.106135
2.12155,0.174551
2.25588,0.203553
2.45726,0.388165
2.00432,0.17398
2.07598,0.213963
1.81829,0.10409
2.41507,0.294802
2.37605,0.249572
2.31575,0.25527
1.94306,0.234914
2.08309,0.207649
1.92149,0.174386
2.19298,0.191383
2.42938,0.358905
2.10514,0.174982
2.35468,0.405537
2.24769,0.253156
2.15011,0.296584
2.14015,0.171203
2.41039,0.264379
2.11486,0.252867
1.88063,0.0812462
1.91215,0.184925
2.55199,0.316094
2.04045,0.219975
2.07635,0.165265
1.9097,0.085071
1.98083,0.159182
2.29726,0.240529
2.12367,0.282438
2.23861,0.223078
2.1392,0.225665
2.18278,0.210774
1.85077,0.124399
2.1705,0.373603
1.93317,0.0983142
2.11191,0.160599
1.96353,0.132387
2.24953,0.32138
2.11873,0.325587
2.02051,0.151482
2.03707,0.199285
2.05588,0.208089
2.40271,0.369514
1.8365,0.130324
2.30782,0.234583
2.11836,0.203884
1.92808,0.155887
2.2154,0.204827
2.08594,0.150379
1.94553,0.181181
2.33804,0.337534
2.39184,0.24476
2.40502,0.282207
2.16653,0.253891
1.86446,0.147233
2.04695,0.140939
2.15264,0.240296
2.03279,0.1734
2.14088,0.30046
2.2135,0.278273
1.83202,0.122807
2.13418,0.204907
2.2639,0.251304
2.21344,0.213275
2.20824,0.240827
2.09865,0.204442
1.91877,0.1996
2.29944,0.239597
2.11661,0.335491
2.52925,0.364902
2.12834,0.224073
1.92277,0.109528
1.93205,0.163216
1.99584,0.276448
1.78139,0.0777887
2.10735,0.23858
2.22481,0.357761
2.27275,0.223338
2.221,0.272965
1.89832,0.193209
2.22134,0.339198
2.07028,0.164208
1.91057,0.0873787
2.08431,0.217698
2.18074,0.199393
2.42597,0.296177
2.04928,0.195411
2.3296,0.318644
2.18258,0.24989
2.31453,0.229445
2.4705,0.329899
1.88046,0.167161
1.9084,0.122497
1.96268,0.163696
2.19642,0.21586
2.24047,0.380791
2.16565,0.183425
1.81454,0.112324
2.51946,0.320774
2.63665,0.423122
2.07253,0.297509
2.07384,0.231328
2.22977,0.276989
2.16326,0.232244
2.13839,0.251128
2.35644,0.276538
2.55895,0.338261
2.0305,0.194289
2.26398,0.227569
1.85378,0.0657125
1.93381,0.178479
1.85137,0.15708
2.14106,0.327099
2.15296,0.195689
2.23789,0.364367
2.48249,0.289092
2.13972,0.214963
2.2414,0.207228
2.37252,0.280451
2.2405,0.217774
2.18132,0.282709
1.98183,0.191207
1.90969,0.175804
2.00924,0.206236
2.16507,0.192629
1.74822,0.0116236
2.36015,0.241428
2.09425,0.149712
1.90358,0.187905
2.46026,0.297945
1.94489,0.16849
2.34659,0.250647
2.2018,0.268514
2.02106,0.205671
2.91529,0.427511
1.90059,0.0886951
2.28153,0.222969
2.14796,0.240686
2.40459,0.286143
1.92845,0.0939764
2.19567,0.367323
2.11538,0.25094
2.25808,0.213413
1.86266,0.0937826
2.31188,0.24522
2.15103,0.285837
2.03873,0.253128
2.4926,0.343169
1.89913,0.161451
1.95507,0.150649
2.00916,0.190062
2.26441,0.268302
1.97783,0.239519
2.28472,0.295116
2.25596,0.291122
2.35615,0.276512
1.9353,0.177113
2.0232,0.245435
2.05734,0.225801
2.32283,0.226189
2.01103,0.133415
1.95883,0.161526
1.92246,0.159841
2.07272,0.255364
2.09909,0.256478
2.31927,0.321802
2.1881,0.215283
1.91526,0.128613
1.99104,0.248556
2.17081,0.256378
2.05406,0.154275
2.08818,0.28602
1.96003,0.236891
2.09588,0.309216
2.21971,0.225882
2.23909,0.336248
2.37904,0.249307
2.56951,0.419296
2.07698,0.29803
2.13043,0.180113
1.95664,0.194088
2.13168,0.283275
2.08712,0.283676
1.94565,0.127151
1.95813,0.230133
2.27444,0.264829
2.51332,0.283728
2.10687,0.213676
2.17709,0.20989
2.84972,0.472442
1.98006,0.222032
2.16724,0.178404
1.92598,0.203402
2.30567,0.269408
1.90469,0.209262
1.79344,0.0302497
1.77768,0.0340818
2.22085,0.205305
2.00169,0.229896
2.04706,0.206698
2.0807,0.169735
2.12998,0.206121
1.85746,0.0808452
2.25781,0.220481
2.13788,0.211763
2.02507,0.175881
2.43533,0.386571
1.99635,0.163816
1.98925,0.248329
1.94119,0.174423
2.2004,0.241465
2.55493,0.287489
2.2722,0.216443
2.28905,0.258992
2.32442,0.267225
2.29078,0.258586
1.96225,0.131314
2.80491,0.421392
2.08464,0.22632
2.05272,0.213367
1.77575,0.0636562
2.12503,0.188687
2.20438,0.244646
1.97583,0.169993
2.1463,0.196337
2.00858,0.156346
2.34253,0.39028
1.81361,0.0833861
1.92394,0.104873
2.30496,0.276165
1.91589,0.13123
2.31737,0.282599
1.9319,0.190787
2.24171,0.204701
2.19482,0.193612
1.81668,0.093276
2.4902,0.288938
2.1347,0.210523
2.20857,0.264366
1.83245,0.0731759
1.97672,0.129024
2.0578,0.208254
1.83707,0.101953
1.87815,0.140882
2.11773,0.206861
1.88589,0.185058
1.87442,0.154311
2.13106,0.220463
2.12502,0.181394
2.30539,0.258171
2.30905,0.269803
2.22445,0.255754
1.97945,0.246203
1.84062,0.145069
2.28658,0.266359
1.88552,0.178153
2.18022,0.293998
2.03517,0.150328
2.47578,0.27919
1.99067,0.236617
2.31748,0.240973
2.04956,0.241638
1.88368,0.0895268
1.86708,0.100947
2.23172,0.213815
1.84058,0.138737
1.82423,0.0657252
1.91561,0.181328
1.85818,0.15897
1.84232,0.143262
1.98589,0.111666
2.36081,0.30262
2.33882,0.290089
2.25224,0.290016
2.15255,0.277575
1.97168,0.222206
2.49738,0.320085
2.18041,0.28989
2.32089,0.262634
2.08606,0.23675
1.99052,0.238567
2.33793,0.298254
2.11916,0.240653
1.83282,0.0553274
1.80257,0.0689043
2.32748,0.291869
2.02359,0.271949
2.27131,0.298565
1.99946,0.135174
2.25396,0.251871
1.91442,0.129281
2.10678,0.224685
1.81348,0.0725124
2.03659,0.227431
1.8491,0.116673
2.21804,0.268261
1.92412,0.201146
2.31471,0.346542
2.53332,0.305183
1.95784,0.216152
2.12366,0.247282
1.83302,0.111467
2.06465,0.200056
2.17238,0.233008
2.06407,0.172045
1.98316,0.209682
2.33444,0.299249
1.8905,0.119404
1.94342,0.17782
2.37104,0.38369
2.34409,0.370432
1.88315,0.183056
2.10525,0.277076
2.20353,0.253697
1.78504,0.0690546
1.95169,0.221082
2.35647,0.263515
1.837,0.0555378
2.08048,0.18679
1.9106,0.114932
2.24634,0.235437
2.07228,0.214205
2.02195,0.172961
1.82039,0.066178
2.41421,0.25
2.41421,0.25
2.27808,0.339573
2.16359,0.298511
2.32221,0.338157
2.1765,0.242985
1.98927,0.217393
1.91841,0.169147
2.18719,0.265422
2.01405,0.271471
1.92083,0.101235
1.79569,0.0885053
1.91683,0.143875
1.91001,0.151371
2.04819,0.176144
1.93613,0.141871
1.95649,0.106807
2.31597,0.282028
2.41421,0.25
2.13709,0.287559
2.22183,0.25134
1.81546,0.103833
2.40109,0.250184
2.25429,0.367182
1.85082,0.148513
2.33515,0.266412
2.05296,0.140692
2.41421,0.25
2.03522,0.285964
2.2214,0.300889
2.09417,0.223859
1.73427,0.00402371
2.32414,0.247548
1.77984,0.028095
1.88856,0.10842
2.44095,0.3077
1.78352,0.0513611
2.11967,0.208889
1.91042,0.164388
2.31755,0.296993
2.00482,0.131782
2.19655,0.269242
2.00789,0.13423
1.79672,0.0607945
2.00086,0.261959
2.07193,0.198362
2.38652,0.359955
2.14299,0.337503
1.85793,0.152518
1.8986,0.103878
2.2265,0.230023
1.93765,0.093679
2.08774,0.148127
1.85858,0.153063
1.86555,0.0672445
1.88734,0.159522
2.32281,0.34316
2.19784,0.30607
1.89109,0.156692
1.93515,0.191993
1.94922,0.183665
2.40078,0.298103
2.474,0.301932
2.25777,0.227409
2.02595,0.152671
1.89971,0.100388
1.85452,0.120041
2.0625,0.269898
1.98633,0.1954
2.06905,0.319982
2.05592,0.14345
1.93359,0.193066
2.12948,0.212797
2.0875,0.253884
2.45521,0.268152
1.95344,0.157684
2.15588,0.283434
2.06972,0.225037
1.85358,0.114322
1.86089,0.150164
1.991,0.111145
2.29513,0.286977
1.90789,0.184887
2.18013,0.218086
2.16528,0.3257
2.05957,0.157279
1.85348,0.0617611
1.84851,0.0717447
1.86353,0.143109
1.90708,0.149937
2.69654,0.392108
1.86153,0.128657
2.03525,0.150979
2.07731,0.226473
2.23166,0.279034
1.88346,0.0887817
2.08252,0.240802
2.17492,0.267559
1.9813,0.261488
1.94866,0.17573
1.89715,0.15217
1.89705,0.162305
1.96679,0.112488
2.27982,0.293313
2.10039,0.319258
2.00631,0.152825
1.8183,0.0641915
1.93937,0.173722
2.07902,0.213677
1.8981,0.114551
2.12069,0.159808
2.42816,0.258047
2.14695,0.207184
1.79865,0.050937
1.99602,0.205657
1.96132,0.146926
1.83773,0.133649
1.98558,0.246461
1.88149,0.114586
2.11011,0.215523
1.94838,0.219847
1.99349,0.271744
1.78857,0.0692223
2.01631,0.277095
1.86831,0.104064
1.86212,0.163873
2.17484,0.228764
1.9222,0.152935
2.13001,0.168848
1.89116,0.0720145
2.60992,0.377958
2.1702,0.226777
1.82047,0.0869747
2.35689,0.351046
2.08544,0.293693
2.46678,0.304938
2.47465,0.266549
2.56862,0.361875
2.16262,0.223353
2.07811,0.153515
2.07646,0.220345
2.37932,0.280363
2.08537,0.236099
1.96078,0.144778
2.30941,0.304224
2.12745,0.295564
2.41539,0.319684
2.07396,0.242211
1.9053,0.138268
2.42771,0.268723
2.25206,0.234625
1.85918,0.165261
1.82874,0.0618884
2.0884,0.209356
2.23684,0.221081
1.78216,0.055969
1.83108,0.0845755
2.04496,0.275798
1.79755,0.035772
2.06649,0.175762
2.10582,0.159774
2.10428,0.17849
2.39343,0.264096
2.0896,0.203074
2.05586,0.181746
2.20429,0.234637
2.05097,0.170582
1.93126,0.225176
2.03128,0.193913
2.01513,0.157492
2.10851,0.233076
2.11199,0.248503
2.13803,0.29603
1.88958,0.0847076
2.16909,0.268906
2.47313,0.299336
2.00687,0.123453
1.97927,0.134988
2.23761,0.281789
1.80394,0.0845253
1.98239,0.214034
2.11565,0.233632
2.34153,0.32079
1.99142,0.125372
2.92017,0.431995
1.93286,0.0886377
2.50072,0.355931
1.83876,0.121757
1.93882,0.148684
1.82327,0.0544427
1.88333,0.0709285
2.18991,0.188247
2.00111,0.178751
2.01276,0.188924
1.89654,0.0926973
2.18256,0.33088
2.02028,0.163669
2.08485,0.1502
2.05246,0.240685
2.39037,0.276651
2.11114,0.179955
2.30546,0.257719
2.56806,0.339704
1.96798,0.105241
2.11166,0.194983
2.10816,0.231644
2.26631,0.224339
1.8634,0.0782237
2.041,0.191086
2.08038,0.204896
1.9161,0.0900624
1.80629,0.0895654
2.20666,0.220495
2.26122,0.411148
1.86493,0.13241
2.13548,0.288891
2.13154,0.214082
1.93652,0.0989255
1.95096,0.136196
1.7484,0.0260382
2.01393,0.160831
1.81362,0.0852369
2.14079,0.170121
2.31608,0.307521
2.12857,0.166685
2.1131,0.235154
1.9452,0.17301
2.02667,0.145529
1.93379,0.165573
2.00124,0.125331
2.35324,0.327746
1.80365,0.104615
1.95563,0.199792
2.14762,0.256435
2.05822,0.220172
1.95754,0.225544
2.13035,0.302947
1.90417,0.180554
2.58437,0.324196
1.87342,0.148963
2.08059,0.26593
1.87341,0.165772
2.07704,0.295301
2.54069,0.364055
2.06583,0.237194
1.88269,0.0929428
2.05828,0.148197
1.83325,0.0785331
2.1151,0.297781
1.89256,0.186247
2.1803,0.178818
2.1896,0.196171
2.08602,0.188761
1.95815,0.106993
1.91986,0.187994
1.9734,0.183045
1.87756,0.0787789
1.98262,0.186077
1.82977,0.109943
2.05469,0.24581
1.89873,0.193567
1.85391,0.0756878
2.11543,0.176207
1.75414,0.0177499
1.85107,0.0795852
2.1357,0.253353
2.3718,0.29321
2.05004,0.140748
1.90023,0.136014
1.76748,0.0411313
1.99658,0.189759
2.07585,0.160686
1.87647,0.162038
2.18122,0.320806
2.14568,0.181983
2.07241,0.286206
2.17413,0.265532
1.97177,0.141562
2.06799,0.142424
1.90349,0.0791494
2.00708,0.278738
2.01868,0.249045
2.00417,0.208653
1.79482,0.0642136
2.0432,0.287294
1.87712,0.151641
2.05353,0.250457
1.86804,0.0719366
2.03178,0.188209
2.23664,0.259228
1.88507,0.141509
1.76981,0.0347814
1.9823,0.11016
2.30441,0.325001
1.76861,0.0415362
2.09457,0.241106
1.88049,0.169284
1.89528,0.191081
1.79398,0.0813488
2.56501,0.354991
1.81553,0.120708
2.41309,0.319189
2.02305,0.206209
2.16703,0.174318
1.86553,0.0839922
2.0429,0.135
2.37898,0.270979
2.06213,0.139798
1.98236,0.210697
1.97878,0.111674
2.06199,0.214449
1.96643,0.145317
1.83053,0.123796
2.45167,0.29407
2.09495,0.223691
2.03892,0.264078
2.15605,0.311664
1.89855,0.0808937
2.08656,0.21893
1.73803,0.00771232
1.81786,0.0470206
2.08137,0.226398
2.08421,0.202583
2.08318,0.262269
2.00764,0.138517
1.91737,0.214262
1.81859,0.0657931
2.06471,0.286912
1.89873,0.0754022
2.14339,0.321791
1.89652,0.0816053
1.83009,0.0522689
1.92758,0.131982
1.76886,0.0333294
2.00993,0.16044
2.09045,0.252136
1.9864,0.269023
1.78375,0.048236
2.0815,0.256422
2.07669,0.24116
1.99945,0.275583
2.11576,0.166567
1.98229,0.127622
1.77826,0.0246016
2.03723,0.164101
1.92243,0.109314
2.16646,0.202057
2.05138,0.137216
1.83792,0.122752
1.90987,0.0957217
1.83589,0.0975584
1.95999,0.19215
1.9361,0.195795
1.90273,0.123137
1.79639,0.0833252
1.78811,0.0333018
1.88345,0.162428
2.08301,0.147613
1.87035,0.120199
1.80242,0.101727
1.93058,0.165675
2.04787,0.189304
1.96557,0.253149
2.02707,0.138316
2.26013,0.366128
2.08921,0.332068
2.04237,0.233928
2.08393,0.26754
2.00726,0.155055
2.04521,0.200559
2.42167,0.286163
1.89374,0.0812439
1.83686,0.0825122
2.01431,0.206368
1.98321,0.133218
2.11714,0.28453
1.92792,0.190542
1.94423,0.117797
1.84625,0.116131
2.31255,0.263509
1.98849,0.11968
1.7741,0.0442935
1.95604,0.233477
2.04254,0.204118
1.90648,0.111239
2.07342,0.278234
1.85556,0.10529
1.81204,0.110375
1.86712,0.102223
1.88315,0.134714
2.21403,0.231147
1.9403,0.17233
1.83821,0.0607605
1.85805,0.142828
1.90237,0.144532
1.86293,0.146886
1.97695,0.148919
1.90924,0.083393
2.10392,0.220644
2.036,0.130842
1.77459,0.0327209
1.9071,0.153195
2.04695,0.286143
1.79087,0.0896007
1.87991,0.101598
1.9966,0.214067
2.19401,0.251786
1.95354,0.17315
1.9712,0.129213
1.79146,0.0786135
2.42139,0.297204
1.7925,0.0760972
2.00189,0.276393
1.76882,0.0505824
1.88944,0.151933
1.98803,0.111611
1.86872,0.0747604
1.91706,0.187526
1.85399,0.149571
2.09439,0.332649
1.9055,0.138119
1.98832,0.126989
1.80227,0.0919681
1.90373,0.160399
1.74574,0.00819482
2.07319,0.240665
1.90742,0.181961
2.04194,0.194095
1.81904,0.107719
2.00339,0.14879
2.02781,0.235296
2.0351,0.133428
2.41937,0.25144
2.15103,0.218826
2.46384,0.295547
1.90165,0.112471
2.34917,0.295745
1.79669,0.0962618
1.9101,0.205292
2.04223,0.136138
1.8925,0.105201
1.82665,0.11522
1.92316,0.125355
1.90406,0.147446
1.77797,0.0652231
2.0036,0.235129
2.41627,0.250574
1.81294,0.0880411
1.80733,0.0845231
2.16505,0.20071
2.0946,0.149523
1.84392,0.0867748
2.41385,0.249898
2.2118,0.232198
2.41415,0.249983
2.19606,0.183942
2.41416,0.249985
1.81622,0.0723113
2.29888,0.238347
1.77169,0.0645519
2.4378,0.301323
2.41417,0.249987
2.52105,0.363134
2.42652,0.287414
1.82049,0.0593737
1.88906,0.140549
1.95771,0.147219
2.10016,0.211236
2.41619,0.250551
2.41282,0.284097
2.14068,0.217578
1.94771,0.153544
2.2287,0.309964
2.40334,0.337014
1.81321,0.114213
2.17055,0.225331
2.04086,0.165336
2.2974,0.262339
2.40791,0.342401
2.12113,0.232181
2.41416,0.249984
2.1164,0.200281
2.55603,0.35771
2.41463,0.283865
2.42427,0.285763
2.03111,0.162066
2.10802,0.176623
2.22813,0.194318
1.85822,0.143513
2.12445,0.254213
2.26066,0.278914
2.41635,0.250596
2.19167,0.192498
2.18923,0.213938
1.74167,0.0160045
2.52746,0.368566
2.02464,0.171079
2.19396,0.310126
1.97312,0.123904
1.84884,0.0947301
2.12512,0.204122
2.34617,0.309212
2.44702,0.396196
2.02975,0.292268
2.4279,0.28647
1.95714,0.128014
2.00268,0.195541
2.42787,0.287293
2.5011,0.288732
2.41415,0.249983
2.41404,0.249951
2.42078,0.251831
2.41778,0.250997
2.10104,0.158698
2.15854,0.205069
2.06198,0.152921
2.24337,0.242769
1.88845,0.0773835
2.36693,0.2844
2.56224,0.358364
2.46865,0.267879
1.80016,0.0867626
1.98057,0.141673
1.8008,0.0437602
2.43358,0.259179
1.87359,0.143065
2.18062,0.216613
2.41757,0.284253
2.10111,0.196391
2.12036,0.232728
2.18144,0.211048
2.29017,0.213723
2.2444,0.199493
2.40564,0.316981
2.54042,0.370332
2.14341,0.166385
2.34621,0.248332
2.41624,0.283869
2.29807,0.21613
2.43291,0.288135
1.90986,0.108112
2.07148,0.318432
1.79937,0.0408289
2.30672,0.21875
2.37411,0.238623
2.32198,0.243811
2.36442,0.238949
2.41413,0.249978
1.89441,0.161114
1.83188,0.0622026
2.01998,0.138065
2.34012,0.306939
2.00191,0.225019
2.5295,0.294638
2.36235,0.235222
2.38172,0.247786
2.30568,0.25255
1.79408,0.0901639
2.42071,0.251814
1.90234,0.184822
2.16383,0.196936
2.11682,0.215836
2.34373,0.247048
2.42565,0.286307
2.42595,0.286423
1.91393,0.0898921
2.28573,0.229949
2.30343,0.23677
1.95247,0.234322
2.42643,0.287475
2.37869,0.277495
2.30532,0.233211
2.3111,0.296542
2.41408,0.249963
1.83574,0.0630576
1.92297,0.0947889
2.27971,0.258646
2.1242,0.229917
2.15985,0.190384
2.41156,0.282605
2.04843,0.166521
1.97026,0.12688
1.93177,0.10954
1.92714,0.189737
1.93536,0.210476
2.4135,0.282813
1.94653,0.236443
2.45209,0.312369
2.59166,0.305934
2.03362,0.177932
2.11997,0.158356
2.30871,0.219881
2.09431,0.181175
2.42877,0.286924
1.96237,0.192161
2.71265,0.414289
2.3156,0.23689
2.15346,0.282444
2.39978,0.339511
2.05155,0.152284
2.42825,0.28664
2.29964,0.273616
1.97663,0.149047
2.41406,0.249957
2.42513,0.273774
1.81458,0.0812394
1.8045,0.0639447
1.98334,0.22657
1.94259,0.129987
2.19129,0.217614
2.2681,0.262668
2.29404,0.38851
1.78678,0.0332799
1.95669,0.145059
2.06951,0.282639
1.79194,0.0789866
1.87872,0.150632
2.35295,0.274158
2.28107,0.323521
2.03681,0.170492
2.3987,0.264743
2.45572,0.29821
2.22305,0.249711
2.48778,0.336299
2.03097,0.187912
1.91883,0.205339
2.05114,0.184713
2.30002,0.265949
2.41616,0.250543
1.91827,0.133156
2.4141,0.249969
2.16294,0.182757
2.08314,0.271461
2.33439,0.249943
2.20786,0.231787
2.26545,0.242802
1.96073,0.232381
2.046,0.200023
2.22718,0.307856
2.05432,0.219551
2.16914,0.212088
1.91678,0.0980982
2.39854,0.302061
2.26539,0.213567
2.4141,0.249967
2.10693,0.299142
2.42855,0.286638
2.25121,0.207537
1.85903,0.0735217
1.84686,0.146526
1.94629,0.132227
2.14873,0.306541
2.10373,0.244459
1.75065,0.0264493
2.47787,0.387926
1.98553,0.169072
2.04718,0.143143
2.52962,0.380291
1.87425,0.135032
2.00473,0.117855
2.51374,0.385003
2.04464,0.306154
2.09723,0.228585
1.90096,0.169354
2.14716,0.21907
1.88415,0.113629
2.24815,0.257859
2.0314,0.200311
1.94143,0.21781
2.02919,0.250056
1.78064,0.0683329
1.89506,0.15539
1.90303,0.159631
1.77486,0.0569288
1.98992,0.243129
1.75948,0.0398017
1.97271,0.108264
2.68949,0.324024
2.04072,0.181258
1.97395,0.172164
1.7595,0.045621
1.82666,0.113306
