AR,Skewness
2.53367,0.341226
2.11118,0.176902
2.18929,0.285091
2.37692,0.268093
1.87375,0.0713027
2.5447,0.347464
2.36984,0.316744
1.95763,0.188131
1.97197,0.25341
1.84685,0.146193
1.85755,0.0870042
1.94502,0.127378
1.80656,0.0751452
1.93329,0.114807
1.78125,0.0712966
1.8683,0.126377
1.81111,0.0976632
2.31339,0.273031
1.91538,0.0923134
1.83309,0.0740567
2.27744,0.391341
2.29126,0.327088
2.01758,0.198668
1.76043,0.0460304
2.08742,0.265833
2.01569,0.179933
2.46261,0.287565
1.95431,0.15733
1.77663,0.0544426
2.23693,0.251542
1.99456,0.256246
2.126,0.246496
1.93381,0.163926
1.98941,0.199331
2.04172,0.204146
1.94939,0.103626
2.31486,0.283541
1.90579,0.167524
2.43431,0.353921
1.84757,0.0609184
2.24217,0.321086
2.37307,0.377927
2.21018,0.264147
2.37751,0.393207
2.56069,0.325596
1.95485,0.116238
2.27642,0.280694
2.0749,0.176276
2.20244,0.191568
1.84374,0.0831908
2.03578,0.231072
2.12718,0.17411
2.57074,0.301435
1.90523,0.109946
2.1351,0.230418
2.23764,0.383387
2.11231,0.162741
1.89186,0.191728
2.33187,0.334182
1.87035,0.129175
2.0072,0.159511
2.48094,0.385481
2.01594,0.147429
2.00051,0.143437
1.95377,0.120892
1.90521,0.148621
2.02452,0.162818
2.18672,0.225983
1.8717,0.09552
2.10449,0.311499
2.10142,0.221114
1.98606,0.156941
2.24639,0.284292
2.07586,0.195921
2.26965,0.250326
1.9388,0.174064
1.96126,0.116319
1.82918,0.0527299
2.12446,0.279249
2.15864,0.227719
2.19015,0.197069
1.84177,0.148546
2.84047,0.379875
2.25296,0.259856
1.86017,0.128171
2.1364,0.180888
2.51067,0.326489
2.05438,0.141238
1.85549,0.14996
2.37846,0.286304
1.99211,0.186792
2.16263,0.294231
1.85903,0.0699326
2.29387,0.228667
1.94141,0.165877
1.91327,0.131183
1.97311,0.230298
2.06982,0.204131
2.09894,0.30157
1.79411,0.0736162
1.91373,0.193875
1.75824,0.0139807
2.00328,0.138654
2.01189,0.238048
2.24886,0.249687
1.8631,0.078299
2.3445,0.292514
2.10798,0.169098
1.84509,0.122428
2.26747,0.240567
2.43634,0.265644
2.01459,0.139501
2.05671,0.178512
2.22083,0.272585
1.83343,0.133521
1.85856,0.0730843
1.94947,0.154362
2.02795,0.281322
1.81504,0.100556
1.83832,0.0754211
2.12237,0.248343
1.99254,0.159567
1.9218,0.160893
1.97955,0.207415
2.61471,0.31081
2.05833,0.226575
2.07725,0.241731
2.13981,0.202311
2.33205,0.253944
2.09231,0.238445
1.94326,0.0953809
2.03279,0.182129
1.95856,0.100498
1.9532,0.210591
1.79127,0.0705055
1.83466,0.109167
2.08836,0.162748
1.8908,0.0779441
2.13383,0.214671
1.83033,0.0874009
2.40582,0.254236
2.1726,0.192664
1.94728,0.11752
1.96334,0.177276
2.32506,0.284141
2.6323,0.309755
1.9435,0.195923
1.99151,0.128663
2.32741,0.265119
1.96439,0.227285
2.41234,0.302548
1.92203,0.147739
2.02378,0.212768
2.00408,0.190156
2.45376,0.286824
1.89123,0.173448
1.86413,0.0889199
1.91186,0.144983
1.94981,0.101227
2.17075,0.180819
2.17913,0.22538
1.80488,0.0617146
1.79819,0.0882296
1.85401,0.126322
1.9216,0.168909
1.96475,0.157778
2.27941,0.307858
1.85765,0.0833122
2.27758,0.246997
1.99875,0.137376
2.0962,0.20498
2.32906,0.43667
1.83201,0.050487
2.1564,0.207286
2.66733,0.339879
1.82774,0.059567
1.99528,0.179571
2.04608,0.151246
2.03524,0.238127
2.12602,0.233952
2.33215,0.321089
2.00084,0.185375
1.85818,0.072981
1.94014,0.145488
1.75525,0.0326583
2.09286,0.31697
2.04487,0.228999
2.04335,0.23639
2.13379,0.322625
2.01255,0.230126
2.21615,0.3305
1.97637,0.172036
1.98471,0.119292
2.33991,0.245423
2.06301,0.195982
2.10654,0.173868
1.99697,0.15666
2.40034,0.27599
1.90425,0.0903977
1.86828,0.145691
2.28102,0.250211
1.90183,0.172508
1.81033,0.108787
2.25325,0.228163
2.14753,0.240272
1.93146,0.11271
2.61642,0.347936
2.57045,0.293269
2.13598,0.230527
2.40544,0.279086
2.04118,0.171514
2.13581,0.201715
2.28719,0.234055
2.05601,0.172022
1.99086,0.183202
1.97417,0.105692
2.10293,0.214869
1.86384,0.157598
2.51679,0.306425
2.19234,0.243008
2.04791,0.242546
2.04513,0.138737
1.89451,0.139297
1.94065,0.145922
2.54003,0.310502
2.04869,0.160886
2.18284,0.220776
1.95749,0.127388
2.2379,0.378704
2.3088,0.251881
1.83498,0.113123
2.22536,0.262305
2.1891,0.350184
1.99123,0.129776
1.80001,0.0805567
2.03966,0.132873
2.40509,0.383587
2.20123,0.295022
2.03061,0.142657
1.88785,0.139683
2.12187,0.159196
2.09206,0.18053
2.29326,0.22626
2.05783,0.176571
2.29945,0.234689
1.84223,0.138742
2.16314,0.182531
2.02819,0.135812
2.35647,0.382605
2.24385,0.296114
2.0912,0.29969
2.63633,0.310238
2.02884,0.211385
2.14062,0.195973
1.83571,0.13239
2.0636,0.194107
2.1714,0.276665
1.86825,0.113587
1.94027,0.126125
2.00616,0.162644
2.3123,0.25348
1.97849,0.201329
2.36315,0.266434
1.84975,0.0873093
2.62069,0.315739
2.04107,0.299146
1.91965,0.159679
2.5826,0.386461
2.16244,0.246545
1.81674,0.0913305
1.96726,0.137211
1.81105,0.0601935
1.93296,0.10552
1.81416,0.0799952
1.88676,0.160421
2.07839,0.148197
1.94007,0.127977
2.21659,0.23905
2.28615,0.348147
1.98634,0.18625
2.04155,0.187225
1.78901,0.0309213
2.05661,0.163585
1.80748,0.0918132
2.2596,0.22218
1.89114,0.113828
1.7945,0.0762026
1.87084,0.162466
2.14724,0.181875
2.03326,0.243234
1.86381,0.160433
1.98095,0.174691
1.96788,0.218426
1.93371,0.191641
1.82233,0.0636595
1.89059,0.196269
2.09319,0.243985
1.87743,0.113316
1.90826,0.154212
2.0912,0.177412
2.37448,0.409482
2.08954,0.212674
1.98942,0.163047
1.79509,0.0575593
2.09743,0.24979
2.22416,0.246632
1.84952,0.0690079
2.26772,0.381951
2.09341,0.192791
2.04151,0.136846
1.86446,0.14897
2.0536,0.239284
1.84361,0.0710035
1.89185,0.0724037
2.0878,0.186001
2.25294,0.255465
2.25785,0.276974
2.71704,0.353241
2.09919,0.188055
2.21379,0.216497
1.86238,0.0932275
1.89614,0.0734956
2.00943,0.149045
1.9933,0.263542
1.97465,0.23108
1.9826,0.140607
2.44173,0.288804
2.33904,0.230346
2.16415,0.363113
2.18138,0.202721
2.01495,0.151699
2.03424,0.176266
2.08973,0.25254
1.77011,0.0324966
1.94538,0.221232
2.00358,0.140793
2.06891,0.292766
2.11298,0.179512
1.96299,0.173956
2.04119,0.1421
1.95856,0.248498
2.73309,0.407865
1.95546,0.133321
1.92771,0.224968
1.82317,0.113561
2.31567,0.264597
1.83953,0.0744678
2.00836,0.235085
2.27584,0.224762
2.06576,0.200149
2.17241,0.334404
2.03783,0.162619
2.72273,0.387707
2.14657,0.258892
2.12591,0.223347
1.96273,0.163935
2.02129,0.194817
2.09373,0.265926
1.99775,0.246716
2.37993,0.369148
2.29574,0.224767
1.93416,0.174823
1.87045,0.13212
2.13343,0.289715
1.99941,0.273024
1.90579,0.0844043
2.27608,0.260519
2.123,0.273808
2.17757,0.305006
2.13183,0.239679
2.03461,0.295841
1.87491,0.1681
1.95302,0.227285
1.78461,0.072345
2.21963,0.254476
2.20288,0.204774
2.10804,0.308459
1.89083,0.169209
2.05397,0.282279
1.88585,0.158644
1.78453,0.0283394
2.07262,0.163414
2.22489,0.2315
2.0181,0.240813
1.96696,0.20293
2.16404,0.208541
1.74825,0.0223375
2.08624,0.226295
2.00651,0.144051
2.41625,0.338936
1.94488,0.232114
1.86409,0.143535
2.10395,0.179481
1.9361,0.159094
2.74522,0.431667
2.18074,0.238455
2.27921,0.286343
1.77485,0.0289355
2.3897,0.275589
2.01718,0.215298
1.87549,0.070693
1.96436,0.195579
2.09598,0.168751
2.18294,0.21461
1.98328,0.176944
1.9581,0.180601
2.15763,0.175561
2.23645,0.227361
2.29669,0.241613
1.91416,0.195879
1.868,0.130616
2.08583,0.284807
2.26397,0.317296
2.13503,0.175855
1.95182,0.184245
1.93194,0.127827
1.93283,0.161385
1.97133,0.225375
2.35785,0.322937
1.83936,0.052168
2.13282,0.295755
2.05384,0.154391
2.19727,0.216546
2.10235,0.31315
1.98874,0.157739
2.30416,0.242785
2.30223,0.236336
1.85433,0.0687867
1.91598,0.18291
1.86546,0.17433
1.91961,0.112777
2.78561,0.450221
2.17669,0.257147
2.1081,0.179095
1.88135,0.0767334
1.87989,0.141377
2.1946,0.220923
2.15613,0.221657
2.07175,0.291825
2.07415,0.265816
2.30748,0.241215
2.23426,0.258193
2.09866,0.207809
2.21791,0.22767
1.90996,0.162644
2.2032,0.296222
1.73384,0.0026091
2.35242,0.311471
1.80342,0.0867187
1.8495,0.101109
1.81785,0.0943698
1.8967,0.194844
1.80188,0.0928862
1.90232,0.192762
1.95518,0.10223
2.11109,0.187917
2.07933,0.168805
2.09785,0.188628
2.21499,0.36293
1.85079,0.152946
2.42715,0.286542
2.63747,0.377269
2.03872,0.146151
2.13401,0.231082
2.05456,0.251883
1.96259,0.254838
1.97813,0.142424
2.34578,0.266132
2.08785,0.163735
2.2182,0.201602
2.20245,0.308503
1.87757,0.149374
2.07526,0.16834
2.01872,0.212257
2.40589,0.349624
2.06246,0.155587
1.98931,0.266796
1.8078,0.0922663
1.99363,0.183435
2.12086,0.310318
2.04258,0.136221
2.47591,0.305261
1.96053,0.173299
1.9364,0.129662
1.88271,0.0707165
2.33852,0.343073
1.99103,0.189602
1.9014,0.129638
1.86505,0.165669
2.11128,0.188395
2.0259,0.144944
1.78517,0.0278474
2.17525,0.202317
2.04425,0.217457
1.828,0.116324
2.04863,0.151015
2.15372,0.188533
1.96739,0.121565
2.24342,0.22499
2.31823,0.25427
1.99991,0.117847
2.24172,0.313154
2.07007,0.168948
1.93741,0.229256
1.91851,0.186781
2.08681,0.212371
1.86734,0.167812
1.83491,0.112203
2.40233,0.314682
2.03066,0.148209
1.92317,0.0845152
1.92686,0.215087
1.88655,0.149543
2.30887,0.25093
1.90742,0.166153
2.00861,0.188878
2.09149,0.205673
2.58848,0.39248
1.8934,0.0893355
2.19014,0.186525
2.3495,0.240341
1.96905,0.181083
2.41421,0.25
2.19737,0.204955
1.97938,0.266888
1.87492,0.125917
2.41421,0.25
2.32617,0.26768
1.83743,0.116227
1.93133,0.204634
2.52755,0.380297
2.33704,0.287412
2.17194,0.315432
1.94593,0.161897
2.05146,0.246968
2.00594,0.227472
1.83902,0.07437
1.92737,0.15132
2.05927,0.142349
2.10023,0.17893
1.7846,0.0414158
2.01364,0.237489
1.92937,0.114711
2.26899,0.216996
2.03988,0.261926
1.93646,0.225456
2.20949,0.240529
2.01505,0.13637
2.25747,0.266658
2.48422,0.30046
1.9354,0.127425
2.24913,0.2187
2.02342,0.210318
2.2003,0.300098
1.88399,0.0718793
1.9758,0.146071
1.98435,0.23135
1.86994,0.167957
2.03025,0.173286
2.39869,0.276584
1.86647,0.160067
1.98492,0.223509
2.19055,0.18799
2.17523,0.37079
2.23752,0.243761
2.12544,0.173075
2.12351,0.19615
1.90549,0.122486
2.04631,0.203145
2.36001,0.336831
1.86177,0.114782
1.94236,0.133613
1.75789,0.023792
2.09358,0.230674
2.44393,0.392673
1.87251,0.128107
1.89843,0.198856
2.15951,0.21891
2.1244,0.273313
2.30793,0.291841
2.216,0.204883
2.32486,0.267291
2.22304,0.210736
2.33815,0.40669
2.31837,0.308271
2.30583,0.277456
2.38494,0.271005
2.09671,0.260999
2.24937,0.229242
2.14726,0.181389
2.003,0.153441
1.95035,0.126536
2.03886,0.151683
2.192,0.262813
2.06087,0.179907
2.30046,0.25
2.17545,0.230436
1.83855,0.100741
1.82265,0.0612487
2.1654,0.262151
2.28899,0.383164
2.10898,0.235674
1.87816,0.116595
1.95849,0.178909
2.21106,0.331292
2.22964,0.19847
1.90339,0.162418
2.21166,0.338956
1.83999,0.112962
2.1387,0.194568
1.84713,0.121075
2.01715,0.286597
2.3284,0.304225
1.93136,0.144347
2.10398,0.281039
1.80847,0.0651856
1.85455,0.0980113
2.32879,0.305251
1.89213,0.107443
1.95241,0.102091
2.12127,0.189382
1.96838,0.249454
1.86777,0.124321
1.80849,0.049041
1.93056,0.220707
1.84742,0.0763676
1.85117,0.0779898
1.80871,0.0838437
1.90555,0.163364
1.97028,0.17709
2.55816,0.351343
1.98098,0.130499
2.12534,0.287652
1.75398,0.0229021
2.04984,0.137479
2.07994,0.153385
2.38924,0.244455
2.033,0.152232
2.33821,0.248357
1.82579,0.128445
2.07364,0.309579
2.23641,0.283455
1.92317,0.0964218
1.87823,0.116573
2.25101,0.404095
2.06382,0.249791
2.29315,0.269701
1.88414,0.126275
2.42772,0.33462
1.95837,0.137554
1.92763,0.15402
2.01021,0.132646
1.95565,0.14376
2.22213,0.203153
1.90663,0.176
1.76277,0.0405505
1.86231,0.126528
1.96999,0.186912
2.27901,0.214542
2.02119,0.141717
2.35428,0.344713
2.1731,0.296762
2.23044,0.293038
2.22428,0.286212
1.91088,0.114545
2.17645,0.257397
2.07914,0.145396
2.16304,0.287043
2.38135,0.251336
2.30537,0.25
1.95044,0.147086
1.98984,0.223398
2.22433,0.205419
1.98641,0.229784
2.21802,0.321299
2.10348,0.199109
1.8547,0.056776
2.09075,0.191537
2.21118,0.360903
2.05142,0.212098
1.93782,0.1236
2.25709,0.296052
2.22343,0.387781
2.16997,0.205075
2.13206,0.24697
2.25264,0.280141
1.96571,0.117951
1.84656,0.13253
2.04371,0.135028
1.83273,0.129813
1.83189,0.0701482
2.00463,0.276028
2.14103,0.296737
2.29358,0.238196
1.94891,0.217296
2.13623,0.166562
2.05011,0.212676
2.05496,0.142911
1.85219,0.150952
1.84243,0.148938
1.85838,0.0708132
2.23971,0.278008
2.01976,0.160385
2.13893,0.25518
1.93512,0.100014
1.7544,0.0230017
2.15337,0.204575
1.81391,0.115688
2.46253,0.273686
2.04162,0.17779
2.1173,0.16605
1.86113,0.0856035
2.01385,0.269792
1.93211,0.172513
2.07182,0.154366
2.33939,0.233292
2.06005,0.159008
2.0025,0.195936
1.85844,0.0778161
1.77855,0.028504
1.84203,0.0913032
1.81574,0.0981492
2.01928,0.131116
2.28678,0.294576
2.18017,0.194323
2.4053,0.25099
1.96766,0.252503
2.10323,0.248935
2.20268,0.338263
1.99185,0.252034
1.98168,0.137763
2.19493,0.304607
2.05236,0.246184
2.25422,0.382043
2.13921,0.191631
1.91228,0.185493
2.21236,0.195393
2.22261,0.200577
2.14815,0.28789
2.44751,0.322142
2.12193,0.204381
2.06554,0.255671
2.23462,0.312974
2.42767,0.327007
2.41023,0.274199
2.24807,0.283654
1.86057,0.0898592
2.20073,0.19823
2.04764,0.201038
2.45638,0.287729
2.29987,0.331435
2.07921,0.244106
2.03747,0.244326
2.28948,0.233965
1.97359,0.13598
2.16458,0.222679
2.47235,0.289689
1.95905,0.172053
2.03002,0.253546
2.23061,0.26323
1.98928,0.143072
2.41421,0.25
2.02816,0.178145
1.81013,0.101687
2.3262,0.25066
1.97419,0.161896
1.76854,0.0533242
2.16595,0.199101
2.03689,0.270774
2.46364,0.296033
2.12892,0.258799
2.16054,0.213922
1.93908,0.174758
2.03708,0.300854
2.06154,0.141302
2.00131,0.25038
1.89107,0.160492
2.11017,0.183712
1.89255,0.186243
1.78736,0.0831684
1.84216,0.0750779
2.02991,0.216986
1.8646,0.094498
2.21426,0.215972
1.99724,0.233787
2.16497,0.199692
2.09943,0.24868
2.29849,0.260663
2.02246,0.265942
1.85231,0.158696
1.78635,0.0520202
1.83152,0.129144
2.04436,0.264294
1.87891,0.152073
2.289,0.319274
2.18885,0.26068
2.08704,0.325149
2.24028,0.273237
1.85251,0.0672499
2.23555,0.21036
1.86122,0.0751291
2.39658,0.409592
2.13632,0.200487
1.78358,0.0412345
2.19001,0.208034
1.94583,0.236369
2.06792,0.201542
1.83912,0.0750382
1.9935,0.233813
2.54273,0.410075
2.02706,0.127105
2.08319,0.229145
2.32851,0.284237
2.14907,0.237134
2.29634,0.30614
2.25758,0.215941
2.30935,0.2679
1.89509,0.135073
1.93304,0.0933848
2.06859,0.14873
1.99136,0.204346
2.04555,0.186404
1.93242,0.200533
2.13936,0.301084
1.92637,0.131113
1.93875,0.162383
1.87931,0.102941
2.36184,0.326455
2.2281,0.307292
2.17881,0.331655
2.27433,0.313318
1.96914,0.15771
1.7583,0.0288787
1.94357,0.183918
2.23106,0.258593
2.28354,0.280296
2.3464,0.265662
2.26307,0.250668
2.14928,0.171043
2.3746,0.280753
1.88399,0.0819543
2.12831,0.186972
2.1164,0.16288
2.02177,0.150456
2.33527,0.269524
1.90224,0.119005
1.76564,0.0425953
1.79748,0.0431655
2.30536,0.226403
1.98585,0.168138
1.84438,0.070143
2.26632,0.229177
1.86705,0.0774727
2.63484,0.309488
2.13242,0.237353
2.07973,0.1829
1.92508,0.199863
2.13917,0.201349
1.89603,0.128976
2.0996,0.264777
1.79128,0.0847197
1.89256,0.0867907
2.05114,0.148416
1.95978,0.112847
1.89197,0.141618
2.14342,0.192142
2.41072,0.289175
2.2966,0.217464
2.26782,0.311553
1.89412,0.0944046
1.88762,0.117504
1.8707,0.119688
1.942,0.103556
2.03089,0.144738
2.08206,0.168132
2.21009,0.2294
1.91638,0.089735
1.90773,0.0801989
1.99536,0.268341
1.8254,0.127939
1.79261,0.0282513
1.74581,0.0179679
2.39392,0.323415
2.06812,0.145925
2.05721,0.286651
1.90713,0.0929291
2.29415,0.244302
2.30467,0.226938
2.60811,0.414197
1.83752,0.145058
2.23325,0.249708
2.03851,0.167381
2.26445,0.242699
2.18023,0.221078
2.37082,0.325722
2.59199,0.303044
1.82326,0.118897
2.33796,0.289106
1.92433,0.114354
1.84944,0.0802712
2.27142,0.322445
2.02767,0.246272
2.22371,0.286667
1.91358,0.115436
1.99094,0.180445
2.08086,0.186985
1.83348,0.0791786
1.96393,0.158179
2.10074,0.21061
1.86064,0.0869133
2.51478,0.288517
2.22319,0.203035
1.78309,0.0671934
2.61109,0.309701
1.86879,0.101086
2.19817,0.23044
2.00645,0.266525
1.78765,0.0516209
2.22429,0.232006
1.93882,0.105165
2.10098,0.214776
2.07169,0.318978
1.95533,0.168015
1.8946,0.16279
2.08382,0.163479
2.16348,0.339246
2.09598,0.253632
1.99901,0.16746
1.97453,0.122375
2.18624,0.223757
2.05594,0.196987
2.27853,0.238003
2.64261,0.315319
2.30454,0.26789
2.04001,0.194703
1.8875,0.194318
1.77196,0.0417842
1.8595,0.155009
1.85881,0.109435
1.83604,0.137678
2.10851,0.295444
2.07441,0.255736
1.93574,0.101729
2.31733,0.23848
1.79584,0.0965891
2.28309,0.259986
2.0436,0.227744
2.42147,0.255509
2.16547,0.280364
2.19151,0.253021
2.01801,0.183084
2.19733,0.187319
2.23061,0.393852
1.91682,0.0903567
1.98732,0.214119
2.02082,0.161335
2.05263,0.238707
1.83466,0.0793215
1.97236,0.186244
1.96897,0.248701
2.15298,0.261934
2.07124,0.318339
2.02677,0.161147
1.95761,0.159129
1.9739,0.119469
2.1718,0.237026
1.91533,0.195261
1.94986,0.19066
2.30897,0.25
2.28459,0.234748
1.848,0.104105
2.12419,0.178305
2.13564,0.297866
1.79907,0.0894297
2.33183,0.230088
1.77939,0.0501683
1.81845,0.114423
2.06315,0.231225
1.92809,0.210324
1.989,0.169476
1.98136,0.141053
2.13909,0.28199
2.31272,0.22216
2.11545,0.225239
1.97702,0.238618
2.86069,0.407276
2.08335,0.151475
2.4257,0.309394
2.14209,0.188935
2.67474,0.355629
2.17086,0.215023
2.0727,0.322862
1.90435,0.197558
1.97397,0.12379
2.06864,0.258759
1.86664,0.159899
1.91067,0.175803
2.06601,0.208782
1.89723,0.177219
2.2379,0.236045
2.02888,0.146219
1.85091,0.0810853
2.15076,0.22628
2.32192,0.247304
1.99636,0.26964
1.76946,0.0297447
1.92026,0.171219
1.97361,0.186385
1.9595,0.112854
2.15152,0.169878
2.14295,0.20066
1.99847,0.238974
1.97463,0.170171
2.02732,0.28338
2.20346,0.209132
1.96524,0.228847
1.9997,0.247961
2.10696,0.246268
1.86846,0.0618518
1.98909,0.122604
1.86983,0.101551
1.84339,0.139571
1.96544,0.147169
1.89541,0.103536
1.90001,0.117578
2.1479,0.218374
1.97803,0.227008
1.78913,0.0425033
1.83106,0.135781
1.82437,0.0597315
1.9761,0.191987
2.1826,0.346106
2.30617,0.228225
2.21532,0.248317
2.24078,0.215421
1.89911,0.157258
1.90499,0.191536
2.00465,0.182547
1.98199,0.233052
1.84104,0.0666853
2.16873,0.276803
2.07398,0.187832
2.30777,0.410815
2.09766,0.195415
2.27775,0.244361
2.47005,0.370773
1.99,0.191657
1.85525,0.140252
1.98279,0.138717
1.96251,0.174092
1.8277,0.0543253
2.28488,0.316374
2.16586,0.304322
1.80885,0.108097
2.09989,0.208241
2.40288,0.248512
1.98684,0.158151
1.84102,0.0571608
2.23663,0.247059
1.99921,0.12355
1.86714,0.145943
1.88352,0.0705656
2.33398,0.335989
2.15916,0.21465
1.97606,0.165792
1.98373,0.172466
2.40156,0.255398
1.82274,0.12788
2.1179,0.224618
1.88446,0.1018
2.33205,0.325318
2.34774,0.24888
2.33759,0.334309
1.81232,0.0401864
2.36884,0.387196
2.06745,0.159126
1.94677,0.164536
1.91293,0.142736
1.96354,0.130545
2.21258,0.262849
2.30165,0.314814
1.81462,0.0598399
1.79085,0.0356924
2.237,0.257249
1.87894,0.0977488
2.01022,0.244877
1.78105,0.0266987
2.3475,0.244759
2.03559,0.192444
2.41575,0.348214
2.18567,0.21328
2.09032,0.204386
2.20462,0.245843
1.87473,0.120953
2.57203,0.32551
1.9512,0.0966616
1.98665,0.178692
2.45396,0.284726
2.36434,0.288179
1.88794,0.0893093
2.46843,0.280588
2.26747,0.223295
2.15767,0.340497
1.88398,0.129067
1.96425,0.162492
2.03785,0.19563
2.02295,0.161208
2.47826,0.269329
2.07136,0.21249
1.98014,0.138585
2.07775,0.229812
2.23415,0.22267
1.9317,0.112207
2.32266,0.273369
1.96218,0.11971
2.23976,0.273958
1.94036,0.211882
2.05287,0.303037
2.24131,0.244199
2.02543,0.269858
1.80374,0.103501
2.06883,0.242396
2.16349,0.190422
1.99502,0.270644
1.88671,0.13522
1.86914,0.114162
1.92862,0.222221
2.17917,0.285673
2.09625,0.170266
2.19344,0.256177
1.84895,0.0723175
1.94603,0.191464
2.22031,0.315448
2.00504,0.149679
1.89812,0.15141
1.97794,0.243126
2.18235,0.214436
2.20739,0.218426
1.9108,0.160634
2.24881,0.220813
2.08255,0.170168
2.08179,0.304916
1.94748,0.125944
1.91552,0.113965
2.14318,0.180723
2.03651,0.259312
2.08108,0.19513
2.36152,0.237273
2.28317,0.2527
1.95209,0.171357
2.3168,0.273012
2.41102,0.401653
1.81549,0.0848208
2.02323,0.277798
2.14689,0.25689
2.12662,0.281478
2.12845,0.227499
1.9667,0.237249
2.18873,0.185759
2.17675,0.226831
2.13988,0.251258
1.82318,0.12812
2.29605,0.2743
2.22518,0.198008
2.10915,0.161377
2.05454,0.226026
2.22971,0.202568
1.81662,0.0603172
2.11936,0.31386
2.26188,0.239386
2.22694,0.332141
2.41659,0.273105
1.81152,0.0682165
1.88247,0.131375
2.19287,0.244159
2.2383,0.261728
2.26061,0.391548
2.2437,0.310101
1.8606,0.108567
1.75408,0.0348483
1.84242,0.0505197
1.86845,0.1708
1.83143,0.09805
2.38491,0.242104
1.96964,0.220165
2.21353,0.210977
1.8107,0.0542185
2.1,0.211281
1.99251,0.173728
2.114,0.230539
1.77634,0.0212936
2.01243,0.268362
2.17542,0.231825
2.26597,0.233167
1.8895,0.139613
1.95128,0.130013
2.03334,0.189044
2.03091,0.150709
1.85916,0.0679332
2.20327,0.233162
2.15842,0.336443
1.89674,0.129698
1.83911,0.0926141
2.17466,0.221564
2.25833,0.241298
2.30181,0.267672
1.90927,0.117487
1.96167,0.130191
1.83381,0.124419
2.13897,0.2503
1.84878,0.071189
2.25491,0.221083
2.02471,0.230794
2.37107,0.26752
2.18641,0.284151
1.94381,0.166233
2.33447,0.279981
2.23308,0.196033
2.15338,0.253808
2.14949,0.218788
1.98699,0.195644
2.02879,0.142827
2.11714,0.210413
1.92461,0.17276
1.95232,0.15844
2.00112,0.122232
1.82958,0.0919115
2.24974,0.234245
1.82748,0.0804757
1.86038,0.123781
2.09406,0.210032
2.17209,0.257837
1.87369,0.181828
1.91608,0.122737
1.78839,0.0362066
2.07859,0.197955
2.02938,0.268484
2.28208,0.22534
2.10138,0.21575
2.14638,0.193694
2.03173,0.202695
2.0073,0.165163
1.86965,0.0965955
1.90841,0.0857495
1.90337,0.155095
2.03186,0.226583
2.44518,0.25972
2.27502,0.279268
2.21346,0.216304
2.13214,0.191972
1.85896,0.16453
1.87739,0.182955
2.2555,0.207379
1.88792,0.157639
1.9167,0.166115
2.20938,0.283953
2.3587,0.253684
1.85381,0.0704878
2.04962,0.157182
2.09968,0.159652
1.87189,0.155784
2.41421,0.25
2.20391,0.251767
2.23413,0.301914
1.8298,0.0928271
2.07609,0.218392
2.01656,0.203078
2.27268,0.217738
2.03621,0.136355
1.96402,0.239828
2.37749,0.239966
2.02922,0.132572
2.01764,0.267311
1.89518,0.117237
1.98291,0.208364
2.12464,0.160575
2.03371,0.211456
1.83391,0.115938
1.84382,0.125671
1.87823,0.0755135
2.40571,0.255922
1.83478,0.121194
2.03221,0.198237
2.38089,0.250908
2.34791,0.294759
2.27344,0.211437
1.8227,0.0566559
2.0892,0.220108
1.96341,0.184578
1.91864,0.20922
2.17824,0.299195
2.07271,0.191443
1.93345,0.132093
1.93465,0.119622
1.79378,0.0407007
2.36981,0.338183
2.0192,0.190552
1.76655,0.0432927
1.8209,0.078999
1.97274,0.197489
2.24584,0.242006
1.86088,0.0737426
2.22749,0.257533
2.20169,0.286119
2.29735,0.235825
1.78786,0.0847259
2.14817,0.208599
1.98452,0.127611
1.75759,0.0425013
1.83245,0.107223
2.32961,0.241249
2.06344,0.188503
1.90278,0.190626
2.32253,0.288961
2.1184,0.172732
2.02359,0.178277
1.84495,0.147154
2.24062,0.205482
1.99333,0.118779
2.16642,0.240057
1.83704,0.0540156
2.01685,0.242606
2.19872,0.191269
2.14866,0.224229
1.85604,0.0722625
2.26277,0.249311
1.88338,0.123825
2.29199,0.241845
2.09725,0.286478
1.82682,0.126194
2.57618,0.341014
2.27697,0.2132
1.97318,0.210464
2.21288,0.294722
1.84004,0.102832
2.32085,0.243228
2.15759,0.239055
2.02007,0.263582
1.79894,0.0755236
2.27192,0.293386
2.33324,0.238472
1.96476,0.147661
1.77391,0.0550107
2.04797,0.193692
2.13988,0.18987
1.78464,0.0591159
2.18377,0.300716
1.99796,0.125431
2.0679,0.165994
1.95254,0.13008
2.41688,0.256321
1.81725,0.106954
2.22569,0.260442
2.09464,0.161266
2.41281,0.311439
1.79055,0.07869
1.95097,0.11157
2.34809,0.308483
2.34155,0.312814
1.90385,0.0834856
2.19642,0.276237
1.7744,0.0557602
1.97458,0.154376
1.93042,0.10149
2.15917,0.21154
2.08968,0.148082
2.03669,0.129785
1.93678,0.173171
2.31427,0.25
2.11859,0.171198
1.94179,0.122961
1.91403,0.101309
2.09949,0.207887
1.95919,0.20684
2.1778,0.18186
2.35285,0.267573
2.19151,0.273282
1.76116,0.0379876
2.10497,0.253599
1.94955,0.140487
1.92517,0.174398
2.28543,0.218036
2.04752,0.165626
2.31178,0.239789
2.03617,0.179884
